ten_quan,url_goc,diem,noi_dung,user
Cơm Tấm Mai - Đoàn Văn Bơ,https://www.foody.vn/ho-chi-minh/com-tam-mai-doan-van-bo,7.6,"Quán cơm tấm gần nhà mình nên cứ về mà không có sẵn cơm thì cứ thẳng tiến ra đây cho nhanh, mỗi tháng nghỉ ngày trước rằm nha, rằm vẫn bán ạ. Từ ngã tư hoàng diệu cắt đoàn văn bơ đi thẳng xuống hướng ngược lại với đi qua cầu camet. chạy xuống chừng 50m thì quán nằm bên tay trái, thường là cũng đông đúc đó nên không khó tìm đâu. gửi xe bên vỉa hè bên đối diện có người coi. 
Phía ngoài là chỗ chế biến vào ngồi ở bàn bên trong, đông khách nên ăn nhanh rùi chuồn hoặc ngồi ghép chứ đừng ngồi nhâm nhi thư thả nha )) tốc độ bán và âm thanh truyền thông tin ầm ĩ liên tục luôn, ai không quen sẽ hơi khó chịu đó.
cơm sườn 25k, cơm bì chả 18k, tết lên 2k, sau tết trở về như cũ không chặt chém, sườn miếng to ướp ăn ngon nè, nước mắm ăn tạm thui không hẳn là ngon. có canh khổ qua dồn thịt, khổ qua thì bán zòi còn nước canh thì không biết có xin free được ko vì không biết ăn canh đó nên ko để tâm tới )). trà đá 2k. à quán đông nên phục vụ không chu toàn, có gì thì chịu khó gọi lớn lên và lặp lại để được để ý tới.
còn ủng hộ dài dài",Trần Hạnh
Cơm Tấm Mai - Đoàn Văn Bơ,https://www.foody.vn/ho-chi-minh/com-tam-mai-doan-van-bo,7.2,"Tự nhiên hôm nay mình thèm gà nướng quá đỗi nên nhờ mẹ đi làm về ngang đây mua cho cái đùi hay ức gà nướng . Mẹ mua không , hổng lấy cơm , có kèm đồ chua và bịch nước mắm nho nhỏ . Hết 25k cho cái miếng này , có cơm thì chẵn 30k . Gà nướng ngon , nạc nhiều , thịt không quá bở , ướp gia vị đầm đà rất ngon . Ăn kèm cơm nóng là nhức nhối . Sườn , chả trứng và mắm chưng , khổ qua dồn thịt ở đây cũng ngon . Trừ thái độ phục vụ không cute cho lắm .",Dân Bích Chương
Cơm Tấm Mai - Đoàn Văn Bơ,https://www.foody.vn/ho-chi-minh/com-tam-mai-doan-van-bo,7.4,"Mua về nên không có không gian đâu 😂 Quán này lâu nắm lắm , khá có tiếng nên đôi khi phục vụ gây khó chịu cho khách hàng . Ăn từ hồi còn bé tí 5-6 tuổi đến giờ luôn . Hộp cơm gà 30k được cái đùi no to và chắc thịt ta nói xuất sắc . Cơm tấm ăn kèm nên có bịch nước mắm . Chả với sườn của quán cũng ngon lắm . Chưa kể canh khổ qua dồn thịt ở đây cũng chuẩn . Hồi đó ba hay chở ra ăn với mẹ , bữa bị thèm nên nhờ mẹ mua về cho ăn nên giờ không rõ bớt chảnh trong cách phục vụ chưa .",Dân Bích Chương
Cơm Tấm Mai - Đoàn Văn Bơ,https://www.foody.vn/ho-chi-minh/com-tam-mai-doan-van-bo,7.8,"Quán cơm tấm này đông nhất từ 06:00 PM tới 09:00 PM. Hạt gạo tấm ăn cũng được, chưa gọi là ngon. Miếng sườn tương đối to ướp ngon, vừa ăn. Chả có thêm trứng muối ăn lạ miệng. Nước mắm hơi mặn. Đĩa cơm sườn bì chả 38,000 một người lớn ăn no luôn.",Khôi Huỳnh Thiện
Cơm Tấm Mai - Đoàn Văn Bơ,https://www.foody.vn/ho-chi-minh/com-tam-mai-doan-van-bo,7.0,"Quán bán cũng khuya, mình thấy cơm vừa đủ hok quá nhiều, thích cái là đồ ăn nhiều nữa, ăn vầy là thấy đủ rùi, cơm ngon và cũng bình dân nữa.",Thanh Tâm Mai
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,6.8,"Bánh xèo cũng dc, chỗ ăn tươm tất, cô chú phục vụ vui vẻ",Shark S1
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,7.6,"Mẹ thèm nên order now bánh xèo bà 2 về 2 mẹ con ăn. Chỗ này mẹ m từng ăn khá lâu mà chưa có dịp ăn lại. Tầm giá thấy cũng hơi nhỉnh đấy, 50k 60k 1 phần bánh xèo hoặc bánh khọt. Giao hơi chậm vì a ship nói là order mới đổ và khung giờ chiều đông lắm nên vậy. Ấn tượng đầu tiên là rau cho rất nhiều luôn, mẹ m nói rau là tầm 15k 20k tiền rau rùi á, rau nhiều và tươi xanh ưng. Bánh xèo giòn, mỏng, tôm thịt nhiều, thích bánh xèo. Bánh khọt thì lại gặp vấn đề bột bánh bị chua, có thể là bột cuối ngày bị ra gió nên vậy, quán nêm check kĩ trước khi đổ nhé",Trần Hạnh
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,8.0,"Dịch nên mình toàn order đồ ăn về nhà. Mình gọi 3 cái bánh xèo tôm thịt và 1 dĩa bánh khọt tôm. Bánh xèo miền Nam nên bự lắm nha, bánh dẻo, tôm thịt nhiều thiệt luôn, bánh màu vàng hơi chói chắc do pha bột nghệ quá tay :)). Nói chung khá ngon. Bánh khọt thì tôm được lột vỏ sẵn, ăn được thôi chứ mình ko thích lắm, có nước dừa luôn thì phải, mà giống bột pha nước dừa hơn. Giá cả khá ổn, rau siêu nhiều luôn, mình kêu cho nhiều rau salad bên quán cho cả đống. Nước mắm okay. Nói chung khá ổn nè.",Nothing Noone
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,8.0,"+ quán bán từ 10h30 tới 19h thôi nên tầm 6h mng đến là đã hết các món dần dần rồi
+ menu đa dạng có bánh xèo bánh khọt từ 35-45-50-60. Phần ăn so với giá thì quá ổn vì thực sự ngon, rau rán đi kèm nhiều và tươi
Điểm trừ:
Vì nằm ngay khu chợ nên là nó hơi mất vệ sinh, ko có chỗ ngồi trong nhà mà chỉ có mấy chiếc bàn ngồi sát vào hẻm hông của nhà, ngồi ngay cạnh khu bếp luôn, chỗ chảo dầu nồi niêu xong chảo bếp ga các thứ nên nó hơi kinh dị 1 tí
Đi trễ thì con thấy mấy cô đổ chén bát ra rửa ngay đâuf hẻm nữa :))) nói chung về vấn đề vệ sinh thì hơi ấy ấy tí :)))) với cả khá chi là ồn í, nhân viên đông, khách đông mà chỗ ăn cùng bếp có tí tẹo nên là náo nhiệt ồn ào lắm
Bù lại mọi người thân thiện, thoải mái, rau nước chấm xin thêm thoải mái
Mình nghĩ đi ban ngày sẽ sạhc sẽ dễ chịu hơn",Thư Anh
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,7.0,"Mình ord bánh khọt. Rau sống tươi, bánh khọt có vị béo cốt dừa. Nước mắm vừa ăn
Gỏi cuốn bình thường, tương chấm ko vừa miệng lắm, 9k hơi mắc so với chất lượng 
Sẽ quay lại với món bánh khọt 😍",Thảo
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,10.0,"Bánh xèo rất to , ăn ngon và đặt biệt cuốn với rau rừng.. 
1 bánh xèo cho 2 người ăn nhưng mình 1 ng ăn 1 cái vẫn chưa đã...
Nc chấm tạm gọi là ok ạ..
Có bánh khọt nữa ạ , nhưng hơi nhiều bột nên ăn hơi ngán tí ạ.",Lã Trâm
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,7.2,"bánh khọt chỗ này ngon lắm nè, đậm chất miền Tây với nước cốt dừa béo ngậy luôn. phần bánh khọt màu vàng nghệ bắt mắt, có 2 nhân thịt heo hoặc tôm, cuốn với rau sống tươi rói, nước mắm vừa ăn.
ở đây còn có bánh xèo với gỏi cuốn nữa",Lnngoc.Han Lê
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,1.8,"Mua 2 cái bánh xèo 1 phần bánh khọt qua Now. Quán hết thịt cũng không báo lại, làm ăn toàn tôm rất ngán. Giá mắc so với những quán bánh xèo khác ở quận 4. Món ăn rất bình thường!",Hương Quốc
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,5.0,"Ai từng ăn bánh xèo chị Sen thì ăn ở đây sẽ thấy dở và ít. Lát đát mấy con tôm nhỏ như tép, vỏ dày mà ko giòn. Thật sự thất vọng luôn. Sẽ ko ghé qa đây ăn nữa.",Vicky Trương
Bà Hai - Bánh Xèo & Bánh Khọt,https://www.foody.vn/ho-chi-minh/banh-xeo-ba-hai-le-van-linh,7.8,"Đã ăn qua, bánh xèo dòn ngon, bánh khọt hơi béo, ah hơi dầu. Còn lại đều ok",Pampu Ho
Quán Nga - Bún Mắm & Hủ Tiếu,https://www.foody.vn/ho-chi-minh/bun-mam-nga,7.0,"Mình ăn ở đây xưa g luôn, chất lượng lắm, ngon. Đến ăn và cảm nhận. Mình thấy rất ok luôn.",Thảo Trần
Quán Nga - Bún Mắm & Hủ Tiếu,https://www.foody.vn/ho-chi-minh/bun-mam-nga,1.8,"Nước dùng bún mắm ngọt quá , chả khác gì chè. Còn nước chắm cũng ngọt nốt! giá tiền cũng mắc , thịt heo nhiều mỡ , còn cá và tôm không tươi lắm ( mình nghĩ chắc là để qua đêm trong tủ đông )😬 Sẽ không quay lại",Foodee_E3d5aa19 Nguyễn
Quán Nga - Bún Mắm & Hủ Tiếu,https://www.foody.vn/ho-chi-minh/bun-mam-nga,9.0,"Quán này mở rất lâu tầm 10 nam hơn , bà chủ là Dì Nga rất dễ thương hay trò chuyện vs khách , phục vụ nhiệt tình quán mới sửa lại nhìn vệ sinh và sạch sẽ lắm ạ ! Quán hoạt động từ 10h sáng đến 10h tối ( chỉ nghỉ khi có việc gia đình ) . Nước lèo đậm đà vị mắm , tôm mực nhìn rât tươi , đặc biệt tại đây heo quay được chế biến lại một cách hấp dẫn hơn khi miếng da heo rất giòn chấm kèm nước mắm ngọt do chính Dì Nga làm thì không còn gì bằng ❤️❤️❤️",Thảo Ngô
Quán Nga - Bún Mắm & Hủ Tiếu,https://www.foody.vn/ho-chi-minh/bun-mam-nga,3.6,"Quàn này khá là đông, 7h tối đến mà đã hết nồi nước lèo to, chỉ còn nồi nhỏ. Tôm mực tươi. Nước mắm ớt sệt sệt ngọt ngọt giống nước mắm chấm xoài. Tuy nhiên nước lèo cũng ngọt ko kém. Bún mắm chả có vị mặn gì cả, ngọt ngay ah. Thịt heo quay cung ko được ngon, nhiều mỡ. Mình ăn mấy lần rồi lần nào cũng ngọt mà quán lại cứ đông nên lên đây bình luận ko bít có ai đồng cảm nhận với mình ko. 1 tô giá 37k, khá mắc. Quán nhỏ, nhìn ko vệ sinh nữa",Cristina Nguyen
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,10.0,hủ tiếu ngon nước dùng đậm vị,Ioan Nguyễn
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,2.8,"QUÁ THẤT VỌNG, KHÔNG BAO GIỜ MUỐN QUAY LẠI...
Mình mất gần 1 tiếng để chờ 2 tô hủ tiếu mì khô chỉ có vị mặn chát, nước sup thì nhiều bột ngọt do xem quảng cáo mà không tìm hiểu kỹ...sẽ không có lần sau, haizz",Kiddo Tran
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,2.6,"Tiệm này chỉ có quảng cáo nhiều nên mới có đông người đến ăn thử chứ ko đặc sắc gì. Nằm ở đường hẻm lồi lõm, trời mưa có xe máy chạy ngang qua là nước bắn lên chân. Mình bị 1 vụ quá ngạc nhiên, lấy 1 thìa - muỗng trong ống đũa, thấy dơ nên bỏ xuống bàn, lấy cái khác. Bình thường các quán khác họ sẽ dọn luôn và rửa lại. Nhân viên ở đây lượm lên bỏ lại vào ống đũa, quá kinh dị, các bạn cứ canh thử chiêu này là biết độ sạch bẩn của quán:

Khi nhân viên đem đồ tới thì thử bỏ 1 cái muỗng xuống bàn rồi coi sao",Nam Đặng Vũ
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,1.0,Tụi mình đang chờ để lấy hủ tiếu mang đi thì đậu xe trc chỗ tiệm bánh kế bên. Mà***bên tiệm bánh ra nạt tụi mình ko đc để xe trc chỗ nó. Mà trong khi***tiệm bánh kế bên như có bà con gì với thằng hủ tiếu. Mẹ bà chỗ mất dại. Tao mua ủng hộ tụi mày mùa dịch mà dám nạt tao.,Tom Vo
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,7.0,"Quán trong hẻm nhỏ tối mà đông khách ghê luôn.
Ăn cũng dc k đặc sắc lắm vì đến h mình k nhớ vị ra làm sao😂",B Mai Luu
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,1.0,"Đừng nên đọc báo về quán này và muốn tới ăn thử. Mình đợi hơn 1 tiếng vẫn chưa được ăn dù chỉ gọi hủ tiếu nước thập cẩm cơ bản. Trà đá gọi sau nửa tiếng sau mới ra uống hết ly trà đá tô hủ tiếu vẫn chưa ra mệt quá nói chủ quan nêud chưa làm thì em xin phép trả tiền trà đá rồi về. Lần 2 nhất quyết ăn thử nên canh đi sớm lúc mới mở quán, lần này đợi có... nửa tiếng à khá hơn lần trước. Ăn thì thấy không có gì đặc biệt không khác gì các quán hủ tiếu khác, bột ngọt quá nhiều làm mình hơi say say. Khuyên thật lòng cứ kiếm quán hủ tiếu gần nhà bạn mà ăn, quán này quá bình thường không đáng cho bạn bỏ tiền và nhất là thời gian dù CHỈ ĐỂ THỬ CHO BIẾT. KO NÊN GHÉ KHUYÊN THẬT LÒNG!!!",AAA Games
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,1.0,"Để quá nhiều bột ngọt, ăn xong lát sau đầu và mặt cứ cảm thấy rất khó chịu. Không đặt lần nào nữa.",Ngọc Diễm
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,5.0,Mình đặt hủ tíu mì thập cẩm trứng cuộn ở quán. Theo cảm nhận của mình thì nước dùng thiên về vị ngọt nhiều hơn. Phần trứng cuộn ban đầu mình khá háo hức và mong chờ nhưng lúc ăn thì cảm thấy bình thường. Tổng thể thì mình đánh giá quán khá ổn và mọi người nên thử nếu có dịp nhé.,TEETR
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,7.0,Quán này mình được 1 người bạn giới thiệu cho :)) hủ tiếu ở đây vị khá ngọt nên mình ăn hay bỏ thêm ít nước mắm cho vừa vị và đặc biệt là trứng cuộn ở đây cắt dày và nhiều . Giá cả hợp lí nhưng tầm khoảng 6h tới 9h thì quán khá đông nên phải ngồi đợi rất lâu mới có món . Giá tầm 30k đến 50k 1 tô như hình mình chụp,Ngân Mập
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,7.6,"Trời ơi chỗ này bán Hủ tiếu Mỹ Tho ngon nhức nách luôn đó (tại có cái trứng cuộn lạ lạ luộc lên hợp khẩu vị mình nè) . Quán có bán thêm xí quách xương các kiểu nữa mà giá rất là hợp lý luôn . Mì trộn khô vừa ăn , chén nước dùng có kèm xá bấu nữa . Mình ăn lần đầu hồi cuối năm 2017 thấy ưng quá trời bị cái quán bán từ chiều đến tối và chỗ ngồi dễ hết lắm , bàn vỉa hè thì ngồi cũng lo do khu này hơi phức tạp !!",Dân Bích Chương
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,1.0,Quán thì nhân viên nhiều mà cách phục vụ tệ kinh khủng. Người đi ra đi vào mà chả làm được gì xong việc. Tới quán ăn thì gửi xe không nhận vì hết bạn cho đứng đợi 15p khi nào có bàn ra mới được vào. Vào tới ngồi đợi 10p để tới lượt mình gọi món. Gọi món xong ngồi đợi nữa tiếng chưa thấy phần ăn mình ra. Mặc dù kêu có 2 tô mì khô mà ngồi đợi nửa tiếng như vậy thì KHÔNG BAO GIỜ CÓ LẦN THỨ 2 quay trở lại. Xác định!,Tuyết Anh Ngô
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,8.2,"Địa chỉ chi tiết, chỉ cần đi tới hẻm 538 Đoàn Văn Bơ quẹo phải. Dù vậy nhưng mà cũng khó đi lắm vì đường nhỏ xíu xiu, giấc chiều thì đông khỏi nói. Đường đông quán cũng đông, có khi còn thiếu chỗ ngồi, đang ăn giữa hẻm mà trời đổ mưa ko biết bê tô chạy đâu.
Mình gọi hủ tíu khô thập cẩm, mì thập cẩm 37k, chén trứng 20k, tô xí quách nhớ mang máng là 45k. Nước lèo ngon, đồ ăn cũng chất lượng. Tóp mỡ hành phi thơm giòn. Nói chung là ngon lắm mỗi tội đường khó đi. 
Phục vụ nhanh nhẹn nha.",Dương Tử
Dì 9 - Hủ Tiếu Mỹ Tho,https://www.foody.vn/ho-chi-minh/di-9-hu-tieu-my-tho,3.4,"Mình lần đầu vào quán, phục vụ kiểu rất gia đình khách quen ưu tiên, mình gọi món từ rất lâu nhưng lại đợi thậm chí ăn sau hai bạn vào sau ngồi cùng bàn nên với cá nhân mình không biết ngon hay không nhưng sẽ không quay lại",Thư Trang
