ten_quan,url_goc,diem,noi_dung,user
Chạn Bếp - Đặc Sản Miền Trung,https://www.foody.vn/ho-chi-minh/chan-bep-dac-san-mien-trung-,9.4,"Nay mua dịch quán vắng thấy thương. Nhưng bù lại đồ ăn thì trên cả tuyệt vời. Cá hấp nóng hổi, đồ ăn trang trí qua cùng bắt mắt. Các bạn phục vuu nhiệt tình vô cùng.",Nguyễn Thị Phương Nguyên
Chạn Bếp - Đặc Sản Miền Trung,https://www.foody.vn/ho-chi-minh/chan-bep-dac-san-mien-trung-,10.0,Mình order 1 lẩu bạch tuộc. Vị cực ngon. Tuy là quán vắng khách. Mai sẽ ra ăn tiếp. Cho 10 điểm,Oanhhoang250697
Chạn Bếp - Đặc Sản Miền Trung,https://www.foody.vn/ho-chi-minh/chan-bep-dac-san-mien-trung-,7.8,"Quán mới mở, nhân viên cũng còn nhiều bỡ ngỡ!
Món ăn chủ yếu là đặc sản Phan Rang thì phải? 
Đang khuyến mãi check in tặng nước hoa đậu biếc. 

• Mẹt cá hấp 180k : cá nục khá to, thịt chắc nếu không muốn nói là hơi cứng, hơi thiếu rau và mắm. 👍🏻
• Nem nướng: 7k/ chiếc, chấm mắm me 👍🏻
• Khô cá dứa cơm cháy: chấm mắm me cũng ok
• Bún mắm nêm 55k: ăn với thịt heo luộc và chả cá
Mắm nêm vừa ăn

Theo dõi blog review của mình tại https://www.facebook.com/108164196552993/posts/414543092581767?sfnsmo",Uyên
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,7.4,Bún cá ngon mình gọi một tô bé cưng để xíu có thể ăn thêm chè kê mà vẫn no lắm luôn.,Quỳnh Anh
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,7.6,"Quán bằm phía sau cây xăng trên đường Phan - Xích - Long, bên tay trái phía bĩa giữ xe coop mart. 
Không gian: quán nhỏ, chỗ giữ xe hạn chế phía trước. Đi ăn vào giờ cao điểm để xe hơi khó xíu tuy nhiên nhân viên rất nhiệt tình dắt xe cho khách.
Có 2 size là bé bự và bé cưng. 
Mình chọn bún bò đà nẵng bé cưng giá 43k. Bên này có ớt sate nhìn hấp dẫn cay cay ăn với bún bò rất hợp luôn. Nước leif đậm đà chả bò ngon, miếng bò cũng dày. Ăn yếu thì chọn tô này hợp lý á. À bún bò ăn kèm với hành ngâm nữa. Đĩa rau xanh ăn hết xin thêm thoải mái. Trà đá khăn lạnh free.",Thủy Trần
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,8.0,"Lần đầu đc ăn món Mì Quảng tại quán vị khá ok nước dùng vị thanh cảm giác ko có bột ngọt👍 sợi mì dai sườn gân ngon giòn thấm , rau ghém đi kèm chuẩn vị ĐN một góp ý nhỏ với quán hy vọng quán sẽ trở thành đối tác của Now để những khách ở gần vì lí do bận cv hoặc ko đi mua trực tiếp đc vẫn có thể order qua Now - chúc quán ngày càng đông khách và thêm món 👍",Vinh Bui
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,9.2,"10 lần ghé quán là 10 lần đắn đo chọn món, rồi cũng 10 lần lại chọn bún bò vì món nào cũng ngon, muốn ăn hết các món mà ko có bụng nên đành phải chọn món mình ưng nhất. Bún bò đà nẵng không giống bún bò Huế ở SG hay bán nên nếu ai chưa từng ăn sẽ thấy hổng giống ""bún bò"", vì dùng sợi bún nhỏ, mùi mắm ruốc không đậm kiểu ăn xong còn đầy vị trong khoang miệng như bún bò huế thông thường. Vị nước thanh, ngon, huyết ăn kèm là huyết bò chứ ko phải huyết heo, ăn ghiền luôn. Mình thích ăn bún không kèm rau sống, ăn xong tô bún làm 1 chén chè kê hay ly chè đậu ngự nữa là bao bể bụng.",Thu Ninh
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,3.6,"Mình nhớ có 1 đợt quán bà dzũ được khen dữ lắm trên SG Ùm rồi các page, hình như là chủ cũ của Quán gì đó mở... mình chỉ ăn Quán gì đó của hiện tại thấy cũng ngon nên tò mò cực, hồi xưa ngon cỡ nào. Lần lữa mãi nay mình mới order ăn thử.
Mình order một mì quảng size bé bự và 1 chả cây.
Thì chả cây đúng là chả cây thiệt nhưng lúc nhận được 1 cây chả với giá 20k mình cũng hơi ngạc nhiên. bình thường mình toàn mua cây 500g nên không hình dung ra lúc chuyển thành cây bé thì giá cỡ nào, nhưng có vẻ 20k cũng không hợp lý lắm nhỉ.
Mình kỳ vọng vô món mì quảng bao nhiêu thì thất vọng bấy nhiêu, nước lèo khá nhiều, có mùi như mùi bún bò, mùi sả. Hay chủ tiệm nấu theo style Đà Nẵng nên như vậy... có điều mì Quảng thì phải giống Quảng chứ nhỉ 🤔 được nửa quả trứng, 2 miếng sườn nhỏ, 1 con tôm và mấy miếng thịt heo kho. Thiệt thịt heo mình không biết quán dùng thịt gì hay kho đi kho lại mấy ngày hay sao mà cứng dễ sợ. Trứng to (không viết gà hay vịt) thì mình không thích bằng trứng cút. Tôm có vẻ cũng tươi đó, vị thì chán. Sườn ăn được nhất. Nước siêu siêu siêu mặn. Mình biết người miền Trung ăn mặn hơn nhưng mình cũng ăn nhiều quán mì Quảng rồi mà, có ở đâu mặn đến vậy đâu nhỉ. Rau thì tàm tạm, có vẻ cũng rửa sạch sẽ, cũng có bị giập nhưng ở mức chấp nhânj được.
Tổng kết lại là không bao giờ có lần sau nữa, món ăn bảng hiệu mà bán như vầy thì các món khác sẽ cỡ nào.",Thu Nguyen
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,8.2,"Quán kiểu gia đình. Đồ ăn ngon, chuẩn vị. Giá hợp lý",Kiên Trần Trung
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,8.6,"Mình đi lúc 3h nên hơi vắng. Bún cá ngonn. Hai chị em ăn hết cạn luôn. Ngon thiệt nha mọi người. Lần đầu ăn và cũng không quen biết ai luôn. Hông biết anh chủ hay là sao nhưng có một mình chạy dô chạy ra í nên nếu đông thì không biết sao nha.
So với giá thì hơi mắc nhưng nằm ở địa điểm này giá đó là đúng r nha mng.

Trà gừng free
Khăn ướt free
Rau free
Có chổ để xe máy.


43k tô nhỏ và 53k tô lớn",Thảo Nhi
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,8.2,"Bún ca ngon mình gọi một tô bé cưng để xíu có thể ăn thêm chè kê mà vẫn no lắm luôn. Có điều tiệm nên bỏ ớt riêng nha, mình nhớ lúc lấy rau mình bóc từng cọng để không bóc nhầm trái ớt vậy mà lúc ăn vẫn bị dính hai trái, không biết có phải có sẵn trong bún hay nước dùng không nữa, mình ăn cay hơi dở nên cắn trúng 1 phát cay xé lưỡi luôn. Chấm cá chung với tương ớt của tiệm siêu ngon luôn á 😂😂. Còn chè thì ngọt vừa phải không bị gắt ăn sướng mồm, dừa tắc thì cũng bình thường hông có gì đặc biệt cho lắm.
Quán đón gói hàng kĩ, nước của mình quán còn bỏ riêng đá ra dù mình quên nhắc nữa, rất là ưng luôn. Quán mà bán buổi sáng để mình đi ăn sáng thì còn gì bằng 💗💗",Thư Minh Nguyễn
Bà Dzũ - Bún Bò May Đà Nẵng,https://www.foody.vn/ho-chi-minh/ba-dzu-bun-bo-may-da-nang,9.4,"Lần đầu tiên đến quán, bọn mình gọi hai tô bún bò Đà Nẵng: một tô bé bự, một tô bé cưng và một chè kê. Húp muỗng đầu tiên đã ngây ngất vì vị ngọt của nước bún, đúng y chang bún bò ngoài quê. Bún bò Đà Nẵng - Quảng Nam ngọt thanh, đậm đà mà thơm chứ không nồng mùi mắm ruốc như bún bò Huế. Thịt bắp bò mềm mềm thịt dai dai gân ăn miết không hết. Húp tới muỗng nước cuối cùng.
Mình ăn tô bé cưng để còn bụng ăn chè kê. Đúng là chè kê tình phê, lớp nước cốt dừa béo béo hòa với lớp kê ngọt vừa đủ, cộng thêm với bánh tráng mè, ăn xong còn thòm thèm.
Lần thứ hai, mình ăn bún cá cam, gọi tô bé bự, có đến tận ba lát cá lớn, ăn kèm với tương ớt Đà Nẵng, ngon đến nỗi mình húp sạch nước luôn.
Sẽ ghé lại để ăn hết menu.",Suimeohn
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,10.0,"Ăn nhiều lần và ngày càng ngon hơn. Bánh mì gà ở đây bơ gà rất ngon và lạ. Như chủ quán nói là công thức pháp nguyên bản.
Quán còn bán thêm món mì xào pad thai cũng khá ngon.
Gỏi đu đủ thì đáng phải thử vì mình thích ăn ba khía",Vo Quang
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.0,"Bún bò ở đây không có ruốc nên phù hợp bạn nào không ăn được ruốc. Thịt bò bắp nên mềm và rất ngon. Thơm mùi sả.
Mình gọi vài xiên thịt để ăn kèm cùng với gỏi đu đủ. Nói chung rất là hợp. Nhớ nói đừng bỏ ớt nếu không ăn cay được.
Giá bình dân: bún bò 50k
Gỏi: 50k
Xiên thịt: 15k",Foodee_2c2ef635
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.2,"Cuối tuần lên Bùi Viện chơi đói quá mình thấy có bảng bánh mì nên cũng có mua ăn thử, thấy anh chủ làm kĩ lắm, quầy nhìn sạch sẽ,thịt nhìn cũng chất lượng nên cảm thấy yên tâm lắm. Đi chơi Bùi Viện đói mua ở đây ăn cũng ổn áp lắm luôn",Điên Thỏ
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.0,"Lần đầu tiên mình đặt món ở đây ship tới văn phòng, hộp khá lịch sự, thức ăn ngon, vị ướp đậm đà
sẽ tiếp tục ủng hộ nha",Thanh Truc Nguyen Hong
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,10.0,"Thủ đô không có bánh mì, phải vào tận Sài Gòn này để thưởng thức cơ 😁 Biển hơi nhỏ nên khó thấy, đứng đợi grab vô tình thấy nên mua thử xem như nào!
Bánh mì ngon đấy chứ ạ!",Đạo Hoang
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,8.6,"Bánh mì giòn rụm, chả thịt pate ngon, nhiều. Thịt nướng cũng rất thơm, ăn khá ngon. Nhìn quầy cũng sạch sẽ, ko nhếch nhác như nhiều quầy khác.
Quán có bàn để ăn tại chỗ, có cà phê, nước ngọt luôn. 
Tính mua mang về mà trời mưa, thế là phải ngồi lại, kêu ly cà phê pha phin, nghĩ quán bán bánh mì nên cà phê vị sẽ bình thường hoặc dở, vậy mà hương vị cũng khá ổn!
Bên trong quán trang trí đơn giản nhưng đẹp, ngồi ăn bánh mì dân dã mà như đang ngồi trong nhà hàng vậy 😅. Ngộ hen!
Bảng quảng cáo còn hơi nhỏ, khó thấy. Trước quán có lồng đèn, nhìn như Hội An ☺️",Đạo
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.4,"Mình hay đi Bùi Viện cuối tuần chơi, tối tầm 10h quẩy xong kiếm đồ ăn tình cờ thấy bánh mì ở đây nên ăn thử, bánh mì cũng ok nhưng nhân thì ngon xuất xắc luôn, thịt nướng miếng dày cắn đã lắm,nước sốt anh chủ nói là sốt đậu phộng tự làm ngon lắm, đồ chua cũng tự làm nên cũng yên tâm, thích nhất là ớt, ko phải ớt xắt tươi mà ớt xay tự làm ăn rất ngon. Ổ thịt nướng mình ăn là 35k thấy đáng tiền lắm, bánh mì xe đẩy vòng vòng đó cũng đã 20-25k nhưng ko chất lượng bằng + ăn có lần bị đau bụng nữa .. Nói chung là highly recommend 🥰🥰🥰

Ah quán nhìn hơi khó thấy xíu nên mình có chụp hình trước quán cho mọi người dễ nhìn (quán chung với văn phòng du lịch)",Trần Trung
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,1.0,"Order 5 phần , 2 nạm , 1 gân, 2 thập cẩm.
Mà đem tới 5 tô, tô nào cũng có giò và 2 lát thịt.
Rất không hài lòng.
Ghi chú ko hành tây, và hiển nhiên tô nào cũng có.
Coi note của khách ko ra gì.",Quỳnh Phạm
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,6.0,bún bò ăn cũng đc nhưng mà quên ship rau chanh ớt cho mình với thịt chả hơi cứng.,Thảo Nguyễn
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,7.8,"Cục giò bự, bún nhiều + nước dùng ngon :)",Kimanh Bui
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.4,Cho 10 điểm . cục xương to chà bá . ngon bá cháy,Nguyen Tuong
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,8.4,Nước dùng ngon và được miếng giò bự chảng luôn. Nói chung là ok và sẽ ủng hộ thêm nữa,Nguyễn Thu Thảo
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,9.0,"Đã ăn nhìu lần và thấy rất ngon, sẽ ủng hộ quán dài dài",Foodee_8a775951
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,8.0,Ngon. Hơi cay. Nước đúng phải thêm tí nước mắm mới đậm đà.,Le Ly
Bún Bò Thím Út,https://www.foody.vn/ho-chi-minh/bun-bo-thim-ut,8.0,Ngon đó ngon lắm vị và nước dùng rất là vừa mọi người thử ghé dùng thử mình ăn ở đây ba lần rồi,Le Khoa
Mì Quảng FAIFO,https://www.foody.vn/ho-chi-minh/mi-quang-faifo,7.8,"mình gọi giao hàng về, các thứ đi kèm đầy đủ đóng gói chu đáo
thịt bắp bò và thịt gà mềm ngon
rau tươi
2 bịch nước dùng cho 2 món bò gà khác nhau, mình thấy 1 bịch màu đậm hơn nên đoán là cho mì quảng bò
có 1 cái là nước dùng hơi mặn đối với mình, cho thêm xíu nước lọc thì ok
vì đc giảm giá nên mới order chứ giá gốc 50k thì hơi mắc",Pan Dae
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,2.2,"Mì gà quá dở nhạt nhẽo,thịt gà bở k thấm,giá thì quá đắt.Không nên ăn.",Tringuyen3632
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,3.8,"Ăn ở đây buổi trưa chờ dài cổ luôn, không đủ nhân viên phục vụ hay gì á.",Diễm Nguyễn
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,8.6,Đồng ý,Sa
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,1.8,"Quán bán càng ngày càng tệ 
2 tô mỳ thí cho đc 2 mẩu bánh tráng nhỏ xíu. Riết luôn bán vậy không ai thèm ăn nữa đâu",Xùgai Lênmàsống
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,1.0,"Ngày cuối tuần trời mưa không ngớt, mình ghé vào quán mì quảng này vì trông bên ngoài thấy cũng ok, sáng sủa.
*TỆ TỪ THỨC ĂN CHO ĐẾN CÁCH PHỤC VỤ.
Tô mì quảng tôm thịt 55k, được 2 con tôm và duy nhất 3 miếng thịt nạt bé tẹo, bánh tráng thì bị ỉu (như hình).
Thái độ nhân viên lòi lõm, mình bảo bạn nhân viên nữ sao bánh bị ỉu vậy ? Trả lời với mình cái thái độ vô văn hoá và thiếu tôn trọng khách hàng ""BÁNH ỈU CHẮC DO ĐỂ LÂU RỒI ĐÓ"", vừa đi vừa trả lời. Một nhân viên khác thì hát hò lớn tiếng, rồi còn la lớn lên là ""TRỜI MƯA MẮC ĐÁI QUÀI"".
QUÁN ĂN QUÁ TỆ, VÔ VĂN HOÁ, ĂN NÓI THÔ TỤC THIẾU TÔN TRỌNG KHÁCH HÀNG. 
QUÁN XỨNG ĐÁNG LÀ TỆ HƠN CHỮ TỆ. 
KHÔNG ĐÁNG ĐỂ ĂN, NÊN NÉ.",Bena Phạm
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,6.8,"Mình order 1 mỳ quảng cá và 1 đặc biệt. Mà mỳ quảng cá cá mặn quá nên bỏ ko ăn được. Nước mỳ quảng cũng m đầm đà ngọt lắm. Tạm ổn thôi. Đĩa rau cũng sạch sẽ. Ko thấy để gia vị thêm thắt gì
Có nước chanh sả cũng tạm",Emma Le
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,2.6,"Mỳ quảng đặc biệt 67k mà như thế này thì quán nên dẹp tiệm được chưa? Ngồi nhìn tức không chịu được. Làm ăn như vậy rồi nghĩ sẽ lâu dài hả? Tưởng làm với 1ng rồi ko ai biết? Thời đại này làm ăn kiểu vậy???? Gọi cho quán ko được. Có chuyện lễ thì tô đặc biệt thành thế này? Này, thà tăng giá lên chứ đừng làm cái trò đó nhé. Ai ghé ăn nữa????",Thanh Binh Phạm
Mì Quảng Mỹ Sơn - Đinh Tiên Hoàng,https://www.foody.vn/ho-chi-minh/mi-quang-my-son-dinh-tien-hoang,8.6,"😍Mình hay ra đây ăn sáng. Món bày ra bàn đẹp, ngon, bắt mắt. Tôm tươi, có thịt hơi xác xíu nhưng nhai cũng ổn. Thích nhất là rau sống nhỏ, ăn ngon. Nên lúc rảnh rỗi ở nhà lười đi là alo giao hàng tới nhanh lắm. Sẽ ủng hộ quán dài dài...",Minh Huong Pham
